교전/전투피해평가 보고,2025년 11월 1일 1시 8분,"1여단에 의해 52S DG 281 964 근처 표적(방공 체계)에 대한 타격 실시, 발수 222발, 손상도 23%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 1일 3시 53분,"1여단에 의해 52S DG 284 982 근처 표적(정보 표적)에 대한 타격 실시, 발수 667발, 손상도 18%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 1일 4시 2분,"52S DG 275 956 일대에서 공병 부대이 포착되어 2여단이 화력 약 732발을 투입, 표적 손상도 약 73%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 1일 5시 57분,"1여단에 의해 52S DG 289 947 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 632발, 손상도 89%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 1일 9시 38분,"52S DG 265 945 일대에서 C2 노드이 포착되어 3여단이 화력 약 812발을 투입, 표적 손상도 약 91%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 1일 12시 9분,"52S DG 291 947에서 포착된 화생방 관련 징후에 대해 3여단의 타격(약 674발) 결과 표적 피해율은 10%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 1일 12시 59분,"52S DG 281 955 일대에서 CBRN 관련 표적이 포착되어 1사단이 화력 약 200발을 투입, 표적 손상도 약 97%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 1일 13시 52분,"52S DG 269 973에서 포착된 비특정 표적에 대해 2여단의 타격(약 200발) 결과 표적 피해율은 62%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 1일 14시 48분,"52S DG 284 963 일대에서 정찰/정보 수집 세력이 포착되어 1사단이 화력 약 721발을 투입, 표적 손상도 약 56%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 1일 17시 19분,"52S DG 276 982 일대에서 비특정 표적이 포착되어 1사단이 화력 약 10발을 투입, 표적 손상도 약 4%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 1일 18시 9분,"52S DG 269 954에서 포착된 수송 편성에 대해 1사단의 타격(약 411발) 결과 표적 피해율은 22%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 1일 18시 36분,"1여단에 의해 52S DG 270 971 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 252발, 손상도 77%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 2일 8시 15분,"1사단에 의해 52S DG 278 955 근처 표적(방공 전력)에 대한 타격 실시, 발수 925발, 손상도 16%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 2일 9시 55분,"52S DG 294 962 일대에서 공병 부대이 포착되어 3여단이 화력 약 277발을 투입, 표적 손상도 약 62%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 2일 20시 23분,"포병여단에 의해 52S DG 269 951 근처 표적(공병 팀)에 대한 타격 실시, 발수 126발, 손상도 20%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 2일 23시 45분,"52S DG 281 961 일대에서 방공 전력이 포착되어 3여단이 화력 약 577발을 투입, 표적 손상도 약 73%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 3일 1시 18분,"52S DG 293 951 일대에서 C2 노드이 포착되어 2여단이 화력 약 376발을 투입, 표적 손상도 약 13%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 3일 3시 30분,"52S DG 271 975에서 포착된 CBRN 관련 표적에 대해 포병여단의 타격(약 72발) 결과 표적 피해율은 29%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 3일 4시 59분,"3여단에 의해 52S DG 287 975 근처 표적(CBRN 관련 표적)에 대한 타격 실시, 발수 103발, 손상도 77%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 3일 5시 38분,"52S DG 294 972에서 포착된 비특정 표적에 대해 1여단의 타격(약 242발) 결과 표적 피해율은 84%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 3일 7시 5분,"52S DG 280 982 일대에서 비특정 표적이 포착되어 1여단이 화력 약 185발을 투입, 표적 손상도 약 3%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 3일 8시 49분,"포병여단에 의해 52S DG 269 954 근처 표적(기동 편성)에 대한 타격 실시, 발수 436발, 손상도 61%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 3일 9시 14분,"52S DG 279 973 일대에서 방공 체계이 포착되어 3여단이 화력 약 716발을 투입, 표적 손상도 약 98%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 3일 9시 34분,"52S DG 264 977에서 포착된 정보 표적에 대해 1사단의 타격(약 620발) 결과 표적 피해율은 8%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 3일 15시 7분,"포병여단에 의해 52S DG 277 983 근처 표적(C2 노드)에 대한 타격 실시, 발수 451발, 손상도 85%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 3일 16시 33분,"1사단에 의해 52S DG 277 985 근처 표적(수송 편성)에 대한 타격 실시, 발수 304발, 손상도 66%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 3일 16시 38분,"52S DG 286 976 일대에서 공병 팀이 포착되어 1여단이 화력 약 779발을 투입, 표적 손상도 약 90%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 3일 18시 5분,"1사단에 의해 52S DG 293 975 근처 표적(보급대열)에 대한 타격 실시, 발수 259발, 손상도 73%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 4일 0시 14분,"52S DG 281 965 일대에서 공병 팀이 포착되어 1여단이 화력 약 71발을 투입, 표적 손상도 약 87%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 4일 0시 28분,"52S DG 277 975에서 포착된 기동 편성에 대해 2여단의 타격(약 956발) 결과 표적 피해율은 78%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 4일 1시 25분,"52S DG 281 946 일대에서 비특정 표적이 포착되어 1여단이 화력 약 311발을 투입, 표적 손상도 약 58%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 4일 1시 56분,"52S DG 264 949에서 포착된 정보 표적에 대해 1여단의 타격(약 338발) 결과 표적 피해율은 78%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 4일 5시 14분,"52S DG 265 981 일대에서 방공 체계이 포착되어 1여단이 화력 약 571발을 투입, 표적 손상도 약 16%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 4일 9시 35분,"52S DG 275 944에서 포착된 공병 부대에 대해 1여단의 타격(약 337발) 결과 표적 피해율은 29%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 4일 11시 3분,"52S DG 290 983 일대에서 C2 노드이 포착되어 포병여단이 화력 약 123발을 투입, 표적 손상도 약 45%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 4일 14시 19분,"52S DG 267 956에서 포착된 공병 팀에 대해 포병여단의 타격(약 107발) 결과 표적 피해율은 8%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 4일 16시 5분,"포병여단에 의해 52S DG 266 982 근처 표적(기동성 표적)에 대한 타격 실시, 발수 863발, 손상도 98%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 4일 22시 37분,"52S DG 289 976 일대에서 수송 편성이 포착되어 1여단이 화력 약 142발을 투입, 표적 손상도 약 33%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 5일 1시 33분,"52S DG 287 963에서 포착된 기동 편성에 대해 2여단의 타격(약 372발) 결과 표적 피해율은 27%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 5일 3시 56분,"52S DG 283 970에서 포착된 방공 전력에 대해 1여단의 타격(약 247발) 결과 표적 피해율은 94%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 5일 6시 12분,"3여단에 의해 52S DG 287 966 근처 표적(보급대열)에 대한 타격 실시, 발수 152발, 손상도 90%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 5일 8시 42분,"2여단에 의해 52S DG 279 948 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 40발, 손상도 56%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 5일 9시 26분,"52S DG 281 951 일대에서 공병 팀이 포착되어 포병여단이 화력 약 296발을 투입, 표적 손상도 약 76%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 5일 9시 55분,"52S DG 282 972 일대에서 방공 전력이 포착되어 1여단이 화력 약 743발을 투입, 표적 손상도 약 22%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 5일 10시 20분,"52S DG 284 986에서 포착된 공병 부대에 대해 2여단의 타격(약 723발) 결과 표적 피해율은 70%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 5일 11시 5분,"52S DG 281 950 일대에서 기동성 표적이 포착되어 1여단이 화력 약 820발을 투입, 표적 손상도 약 11%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 5일 20시 3분,"52S DG 265 966에서 포착된 공병 부대에 대해 1여단의 타격(약 705발) 결과 표적 피해율은 37%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 5일 22시 45분,"52S DG 284 953 일대에서 방공 체계이 포착되어 1사단이 화력 약 597발을 투입, 표적 손상도 약 24%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 5일 23시 13분,"3여단에 의해 52S DG 286 971 근처 표적(CBRN 관련 표적)에 대한 타격 실시, 발수 798발, 손상도 39%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 6일 1시 10분,"52S DG 286 984에서 포착된 기동성 표적에 대해 2여단의 타격(약 454발) 결과 표적 피해율은 25%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 6일 5시 26분,"52S DG 265 952 일대에서 비특정 표적이 포착되어 3여단이 화력 약 455발을 투입, 표적 손상도 약 49%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 6일 7시 10분,"52S DG 287 955에서 포착된 공병 팀에 대해 1사단의 타격(약 907발) 결과 표적 피해율은 67%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 6일 10시 51분,"52S DG 279 944에서 포착된 정찰/정보 수집 세력에 대해 1사단의 타격(약 468발) 결과 표적 피해율은 1%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 6일 11시 21분,"52S DG 287 960 일대에서 정찰/정보 수집 세력이 포착되어 포병여단이 화력 약 426발을 투입, 표적 손상도 약 87%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 6일 15시 27분,"포병여단에 의해 52S DG 267 984 근처 표적(정보 표적)에 대한 타격 실시, 발수 368발, 손상도 50%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 6일 17시 30분,"3여단에 의해 52S DG 273 961 근처 표적(기동 편성)에 대한 타격 실시, 발수 738발, 손상도 85%로 집계되었고 결과는 미확인로 정리됨."
교전/전투피해평가 보고,2025년 11월 6일 23시 51분,"52S DG 288 973 일대에서 비특정 표적이 포착되어 3여단이 화력 약 304발을 투입, 표적 손상도 약 69%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 7일 0시 28분,"3여단에 의해 52S DG 281 949 근처 표적(공병 부대)에 대한 타격 실시, 발수 323발, 손상도 28%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 7일 1시 55분,"1사단에 의해 52S DG 278 983 근처 표적(보급대열)에 대한 타격 실시, 발수 369발, 손상도 100%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 7일 3시 22분,"52S DG 279 971에서 포착된 방공 전력에 대해 포병여단의 타격(약 673발) 결과 표적 피해율은 40%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 7일 3시 30분,"52S DG 266 977에서 포착된 공병 팀에 대해 포병여단의 타격(약 218발) 결과 표적 피해율은 56%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 7일 6시 28분,"3여단에 의해 52S DG 291 986 근처 표적(정찰/정보 수집 세력)에 대한 타격 실시, 발수 673발, 손상도 26%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 7일 8시 31분,"52S DG 280 960 일대에서 방공 전력이 포착되어 2여단이 화력 약 294발을 투입, 표적 손상도 약 44%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 7일 9시 24분,"52S DG 290 950에서 포착된 공병 부대에 대해 포병여단의 타격(약 499발) 결과 표적 피해율은 19%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 7일 9시 51분,"52S DG 264 961 일대에서 방공 전력이 포착되어 1여단이 화력 약 995발을 투입, 표적 손상도 약 5%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 7일 12시 2분,"52S DG 277 962에서 포착된 정찰/정보 수집 세력에 대해 포병여단의 타격(약 111발) 결과 표적 피해율은 43%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 7일 16시 12분,"52S DG 273 965에서 포착된 비특정 표적에 대해 1사단의 타격(약 89발) 결과 표적 피해율은 9%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 7일 20시 42분,"52S DG 287 954 일대에서 C2 노드이 포착되어 1여단이 화력 약 817발을 투입, 표적 손상도 약 82%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 7일 21시 19분,"1사단에 의해 52S DG 293 985 근처 표적(CBRN 관련 표적)에 대한 타격 실시, 발수 765발, 손상도 3%로 집계되었고 결과는 미확인로 정리됨."
교전/전투피해평가 보고,2025년 11월 8일 3시 55분,"52S DG 286 969에서 포착된 CBRN 관련 표적에 대해 2여단의 타격(약 754발) 결과 표적 피해율은 29%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 8일 4시 41분,"52S DG 272 982 일대에서 정보 표적이 포착되어 3여단이 화력 약 701발을 투입, 표적 손상도 약 24%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 8일 5시 32분,"1여단에 의해 52S DG 272 953 근처 표적(방공 전력)에 대한 타격 실시, 발수 301발, 손상도 39%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 8일 6시 19분,"3여단에 의해 52S DG 280 976 근처 표적(공병 부대)에 대한 타격 실시, 발수 836발, 손상도 67%로 집계되었고 결과는 미확인로 정리됨."
교전/전투피해평가 보고,2025년 11월 8일 12시 17분,"1사단에 의해 52S DG 267 969 근처 표적(지휘통제 시설)에 대한 타격 실시, 발수 597발, 손상도 31%로 집계되었고 결과는 미확인로 정리됨."
교전/전투피해평가 보고,2025년 11월 8일 18시 6분,"52S DG 270 962에서 포착된 C2 노드에 대해 3여단의 타격(약 326발) 결과 표적 피해율은 47%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 8일 20시 40분,"52S DG 272 947 일대에서 기동성 표적이 포착되어 1사단이 화력 약 151발을 투입, 표적 손상도 약 70%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 8일 22시 19분,"포병여단에 의해 52S DG 273 963 근처 표적(정찰/정보 수집 세력)에 대한 타격 실시, 발수 150발, 손상도 59%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 8일 23시 12분,"52S DG 267 956에서 포착된 화생방 관련 징후에 대해 1사단의 타격(약 723발) 결과 표적 피해율은 21%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 9일 5시 15분,"52S DG 290 962에서 포착된 수송 편성에 대해 3여단의 타격(약 246발) 결과 표적 피해율은 26%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 9일 8시 28분,"52S DG 275 967 일대에서 C2 노드이 포착되어 3여단이 화력 약 510발을 투입, 표적 손상도 약 19%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 9일 9시 7분,"52S DG 278 965에서 포착된 지휘통제 시설에 대해 3여단의 타격(약 301발) 결과 표적 피해율은 85%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 9일 13시 3분,"52S DG 292 948 일대에서 수송 편성이 포착되어 포병여단이 화력 약 469발을 투입, 표적 손상도 약 61%로 분석되며 획득 효과는 '효력없음'로 평가됨."
교전/전투피해평가 보고,2025년 11월 9일 15시 47분,"2여단에 의해 52S DG 276 973 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 332발, 손상도 31%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 9일 16시 37분,"1여단에 의해 52S DG 269 961 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 47발, 손상도 36%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 9일 19시 21분,"1여단에 의해 52S DG 281 961 근처 표적(방공 전력)에 대한 타격 실시, 발수 894발, 손상도 80%로 집계되었고 결과는 제압로 정리됨."
교전/전투피해평가 보고,2025년 11월 9일 21시 58분,"3여단에 의해 52S DG 280 951 근처 표적(수송 편성)에 대한 타격 실시, 발수 974발, 손상도 83%로 집계되었고 결과는 미확인로 정리됨."
교전/전투피해평가 보고,2025년 11월 9일 22시 16분,"포병여단에 의해 52S DG 276 976 근처 표적(방공 체계)에 대한 타격 실시, 발수 692발, 손상도 13%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 9일 22시 50분,"52S DG 270 954 일대에서 기동성 표적이 포착되어 3여단이 화력 약 618발을 투입, 표적 손상도 약 24%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 1시 56분,"1사단에 의해 52S DG 276 973 근처 표적(CBRN 관련 표적)에 대한 타격 실시, 발수 923발, 손상도 69%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 10일 2시 23분,"52S DG 273 945에서 포착된 기동 편성에 대해 3여단의 타격(약 820발) 결과 표적 피해율은 31%로 평가되며, 효과는 '파괴'로 판단됨."
교전/전투피해평가 보고,2025년 11월 10일 2시 48분,"2여단에 의해 52S DG 282 975 근처 표적(기동 편성)에 대한 타격 실시, 발수 448발, 손상도 76%로 집계되었고 결과는 무력화로 정리됨."
교전/전투피해평가 보고,2025년 11월 10일 3시 53분,"1사단에 의해 52S DG 286 961 근처 표적(기동 편성)에 대한 타격 실시, 발수 556발, 손상도 84%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 10일 8시 40분,"52S DG 274 967에서 포착된 기동 편성에 대해 1사단의 타격(약 973발) 결과 표적 피해율은 68%로 평가되며, 효과는 '미확인'로 판단됨."
교전/전투피해평가 보고,2025년 11월 10일 10시 42분,"52S DG 264 965 일대에서 공병 부대이 포착되어 2여단이 화력 약 465발을 투입, 표적 손상도 약 58%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 11시 7분,"52S DG 284 972 일대에서 지휘통제 시설이 포착되어 2여단이 화력 약 331발을 투입, 표적 손상도 약 14%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 16시 21분,"52S DG 289 952 일대에서 CBRN 관련 표적이 포착되어 1여단이 화력 약 848발을 투입, 표적 손상도 약 9%로 분석되며 획득 효과는 '무력화'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 18시 47분,"52S DG 271 975에서 포착된 CBRN 관련 표적에 대해 1사단의 타격(약 210발) 결과 표적 피해율은 54%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 10일 18시 48분,"1여단에 의해 52S DG 265 956 근처 표적(기동성 표적)에 대한 타격 실시, 발수 714발, 손상도 24%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 10일 19시 20분,"2여단에 의해 52S DG 282 944 근처 표적(화생방 관련 징후)에 대한 타격 실시, 발수 263발, 손상도 79%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 10일 19시 48분,"52S DG 279 961에서 포착된 비특정 표적에 대해 포병여단의 타격(약 835발) 결과 표적 피해율은 44%로 평가되며, 효과는 '제압'로 판단됨."
교전/전투피해평가 보고,2025년 11월 10일 19시 50분,"52S DG 293 972 일대에서 비특정 표적이 포착되어 1여단이 화력 약 715발을 투입, 표적 손상도 약 57%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 20시 5분,"52S DG 267 967 일대에서 지휘통제 시설이 포착되어 2여단이 화력 약 849발을 투입, 표적 손상도 약 20%로 분석되며 획득 효과는 '제압'로 평가됨."
교전/전투피해평가 보고,2025년 11월 10일 20시 15분,"52S DG 267 952에서 포착된 C2 노드에 대해 1여단의 타격(약 317발) 결과 표적 피해율은 39%로 평가되며, 효과는 '효력없음'로 판단됨."
교전/전투피해평가 보고,2025년 11월 11일 0시 57분,"52S DG 286 953 일대에서 방공 전력이 포착되어 3여단이 화력 약 775발을 투입, 표적 손상도 약 35%로 분석되며 획득 효과는 '미확인'로 평가됨."
교전/전투피해평가 보고,2025년 11월 11일 1시 39분,"52S DG 288 967에서 포착된 기동성 표적에 대해 포병여단의 타격(약 795발) 결과 표적 피해율은 23%로 평가되며, 효과는 '무력화'로 판단됨."
교전/전투피해평가 보고,2025년 11월 11일 3시 23분,"52S DG 281 984 일대에서 공병 팀이 포착되어 1여단이 화력 약 456발을 투입, 표적 손상도 약 62%로 분석되며 획득 효과는 '파괴'로 평가됨."
교전/전투피해평가 보고,2025년 11월 11일 15시 15분,"1사단에 의해 52S DG 270 980 근처 표적(C2 노드)에 대한 타격 실시, 발수 492발, 손상도 62%로 집계되었고 결과는 파괴로 정리됨."
교전/전투피해평가 보고,2025년 11월 11일 17시 7분,"포병여단에 의해 52S DG 267 968 근처 표적(방공 체계)에 대한 타격 실시, 발수 32발, 손상도 50%로 집계되었고 결과는 효력없음로 정리됨."
교전/전투피해평가 보고,2025년 11월 12일 1시 25분,"52S DG 282 979 일대에서 공병 팀이 포착되어 1여단이 화력 약 341발을 투입, 표적 손상도 약 67%로 분석되며 획득 효과는 '미확인'로 평가됨."
